Date,Open,High,Low,Close,Volume
2023-01-25,138.6663,140.182,136.6192,139.621,65799300
2023-01-26,140.9103,141.9733,139.6604,141.6879,54105100
2023-01-27,140.9005,144.9063,140.8218,143.6268,70555800
2023-01-30,142.6721,143.2528,140.5954,140.743,64015300
2023-01-31,140.4477,142.0618,140.0344,142.0126,65874500
2023-02-01,141.6977,144.2961,139.0896,143.1347,77663600
2023-02-02,146.5499,148.7939,145.8314,148.4396,118339000
2023-02-03,145.6936,154.8961,145.4968,152.0615,154357300
2023-02-06,150.162,150.6836,148.4002,149.3353,69858300
2023-02-07,148.2625,152.78,148.2625,152.2092,83322600
2023-02-08,151.4513,152.1403,148.7841,149.5222,64120100
2023-02-09,151.3529,151.8942,148.0459,148.4888,56007100
2023-02-10,147.3257,149.1788,147.0891,148.8535,57450700
2023-02-13,148.7944,152.0571,148.7648,151.653,62199000
2023-02-14,149.9477,151.5741,148.7057,151.0123,61707600
2023-02-15,150.9235,153.2794,150.6968,153.1118,65573800
2023-02-16,151.3178,154.0976,151.1601,151.515,68167900
2023-02-17,150.1744,150.8151,148.6958,150.3715,59144100
2023-02-21,148.0551,149.1394,146.2907,146.3597,58867200
2023-02-22,146.7441,147.8087,145.0585,146.7835,51011300
2023-02-23,147.9467,148.1931,145.1374,147.2665,48394200
2023-02-24,145.0092,145.0881,143.6391,144.6149,55469600
2023-02-27,145.6007,147.0398,145.3444,145.8077,44998500
2023-02-28,144.9501,146.9511,144.7333,145.305,50547000
2023-03-01,144.7332,145.1275,142.9392,143.2349,55479000
2023-03-02,142.3182,144.615,141.8451,143.8264,52238100
2023-03-03,145.9259,148.9521,145.2261,148.8732,70732300
2023-03-06,151.5938,154.068,151.2686,151.6333,87558000
2023-03-07,151.5051,151.8304,148.9718,149.4351,56182000
2023-03-08,150.6278,151.2784,149.6618,150.687,47204800
2023-03-09,151.3671,152.3331,148.0847,148.4395,53833600
2023-03-10,148.065,148.7845,145.5021,146.3794,68572400
2023-03-13,145.6992,150.9531,145.5908,148.3213,84457100
2023-03-14,149.1197,151.2094,147.9565,150.411,73695900
2023-03-15,149.031,151.0616,147.7791,150.8053,77167900
2023-03-16,149.9871,154.2257,149.4745,153.6244,76161100
2023-03-17,153.8512,154.5017,152.0769,152.7866,98944600
2023-03-20,152.8556,155.5663,151.9487,155.1523,73641400
2023-03-21,155.0734,157.1237,154.3046,157.0054,73938300
2023-03-22,157.0252,159.8246,155.5565,155.5762,75701800
2023-03-23,156.5619,159.243,155.4283,156.6604,67622100
2023-03-24,156.5915,158.0503,155.5959,157.9616,59196500
2023-03-27,157.656,158.4742,155.6156,156.0197,52390300
2023-03-28,155.7142,156.2267,153.7526,155.3987,45992200
2023-03-29,157.0942,158.7502,157.0745,158.4742,51305700
2023-03-30,159.2233,160.1499,158.9671,160.0415,49501700
2023-03-31,160.1203,162.6438,159.5979,162.5452,68749800
2023-04-03,161.9242,163.9153,161.8749,163.7971,56976200
2023-04-04,164.2209,164.4575,162.7522,163.2648,46278300
2023-04-05,162.3875,162.6931,159.4895,161.4215,51511700
2023-04-06,160.1105,162.6043,159.6866,162.3086,45390100
2023-04-10,159.1149,159.7162,157.794,159.7162,47716900
2023-04-11,160.0316,160.0414,158.2179,158.5037,47644200
2023-04-12,158.9177,159.7457,157.4983,157.8137,50133100
2023-04-13,159.3219,163.4323,159.1149,163.1958,68445600
2023-04-14,162.2396,163.9449,161.4806,162.8508,49386500
2023-04-17,162.7325,163.0282,161.6876,162.8705,41516200
2023-04-18,163.728,165.0193,163.2845,164.0928,49923000
2023-04-19,163.4323,165.7586,163.176,165.2362,47720200
2023-04-20,163.7182,165.4728,163.1958,164.2702,52456400
2023-04-21,162.6931,164.0731,162.1411,162.6635,58337300
2023-04-24,162.6438,163.2352,161.5496,162.9691,41949600
2023-04-25,162.831,163.935,161.3919,161.4313,48714100
2023-04-26,160.7315,162.9198,160.4752,161.4215,45498800
2023-04-27,162.831,166.1529,162.831,166.0051,64902300
2023-04-28,166.0839,167.4245,165.4826,167.2569,55275900
2023-05-01,166.8626,168.0159,166.2318,167.1682,52472900
2023-05-02,167.661,167.9173,165.1474,166.1332,48425700
2023-05-03,167.0795,168.4792,164.7729,165.0588,65136000
2023-05-04,162.5353,164.6546,161.9636,163.4225,81235400
2023-05-05,168.5384,171.811,168.3215,171.0914,113453200
2023-05-08,170.0169,171.3674,169.6522,171.0224,55962800
2023-05-09,170.5788,171.0618,169.1495,169.3171,45326900
2023-05-10,170.5492,171.5448,169.4452,171.0815,53724500
2023-05-11,171.3674,172.0968,169.7114,171.2688,49514700
2023-05-12,171.3774,171.8117,168.7912,170.341,45533100
2023-05-15,170.9233,170.9727,169.2552,169.8474,37266700
2023-05-16,169.7684,170.9036,169.5809,169.8474,42110300
2023-05-17,169.4921,170.6963,168.2187,170.4594,57951600
2023-05-18,170.7654,172.9764,170.3508,172.7889,65496700
2023-05-19,174.1116,174.1116,172.6804,172.8975,55809500
2023-05-22,171.7327,172.4533,171.2096,171.9499,43570900
2023-05-23,170.8937,171.1405,169.0676,169.344,50747300
2023-05-24,168.88,170.1929,168.3174,169.6204,45143500
2023-05-25,170.183,171.6538,169.4723,170.7555,56058300
2023-05-26,171.0813,173.4996,170.874,173.164,54835000
2023-05-30,174.6742,176.678,174.2893,175.0098,55964400
2023-05-31,175.0394,177.0334,174.4768,174.9605,99625300
2023-06-01,175.4047,177.7934,174.6446,177.7638,68901800
2023-06-02,178.6917,179.432,176.9445,178.6127,61996900
2023-06-05,180.271,182.561,175.7403,177.2604,121946500
2023-06-06,177.6454,177.7934,175.1382,176.8952,64848400
2023-06-07,176.1351,178.8693,175.0296,175.5231,61944600
2023-06-08,175.6021,178.5041,175.1678,178.2376,50214900
2023-06-09,179.1556,179.8762,178.2968,178.6226,48900000
2023-06-12,178.9286,181.5147,178.6325,181.416,54274900
2023-06-13,180.4388,181.7714,180.0835,180.9422,54929100
2023-06-14,181.0014,182.0083,179.6689,181.5739,57462900
2023-06-15,181.5838,184.1108,181.4062,183.6073,65433200
2023-06-16,184.318,184.5747,181.8898,182.5314,101256200
2023-06-20,182.028,183.6962,182.028,182.6202,49799100
2023-06-21,182.5117,183.0151,180.2315,181.5838,49515700
2023-06-22,181.3667,184.6339,181.2976,184.5845,51245300
2023-06-23,183.1533,185.1373,182.6203,184.2687,53117000
2023-06-26,184.4168,185.621,182.8374,182.8769,48088700
2023-06-27,183.4889,185.9566,183.2717,185.6309,50730800
2023-06-28,185.5025,187.4471,185.1768,186.8055,51216800
2023-06-29,186.6377,187.6149,186.4995,187.1411,46347300
2023-06-30,189.1548,191.9679,188.7895,191.4645,85213200
2023-07-03,191.277,191.3757,189.2831,189.974,31458200
2023-07-05,189.0955,190.4873,188.1578,188.8586,46920300
2023-07-06,187.3879,189.5397,186.7561,189.3324,45094300
2023-07-07,188.9376,190.1813,187.7827,188.217,46815000
2023-07-10,186.8154,187.5359,184.624,186.1738,59922200
2023-07-11,186.7167,186.8549,184.1897,185.6506,46638100
2023-07-12,187.2299,189.2238,186.0355,187.3188,60750200
2023-07-13,188.0394,188.7204,187.3286,188.0788,41342300
2023-07-14,187.7728,188.7105,187.1806,188.2269,41616200
2023-07-17,189.4213,191.81,189.3324,191.4843,50520200
2023-07-18,190.8525,191.8199,189.9346,191.2276,48288200
2023-07-19,190.6058,195.6695,190.1616,192.5799,80507300
2023-07-20,192.5701,193.9322,190.0135,190.6354,59581200
2023-07-21,191.5929,192.4516,188.7599,189.4608,71951700
2023-07-24,190.9118,192.3924,189.7667,190.2603,45377800
2023-07-25,190.8328,191.9285,190.4281,191.119,37283200
2023-07-26,191.1684,193.113,190.8229,191.9877,47471900
2023-07-27,193.488,194.6528,190.0629,190.7242,47460200
2023-07-28,192.1555,194.0902,191.6323,193.3005,48291400
2023-07-31,193.5275,193.952,192.7379,193.9125,38824100
2023-08-01,193.7052,194.1889,192.7576,193.0833,35175100
2023-08-02,192.5207,192.6589,189.3719,190.0925,50389300
2023-08-03,189.0955,189.8852,188.2269,188.7007,61235200
2023-08-04,183.1237,184.9596,179.5702,179.6393,115956800
2023-08-07,179.7774,180.7645,175.0592,176.5398,97576100
2023-08-08,177.369,177.9415,175.2863,177.4776,67823000
2023-08-09,178.5337,178.5929,174.7236,175.8884,60378500
2023-08-10,177.1617,178.4153,175.306,175.6712,54686900
2023-08-11,175.266,176.5509,174.5049,175.7305,52036700
2023-08-14,175.9084,177.6085,175.2561,177.3812,43675600
2023-08-15,176.8079,177.4009,174.9991,175.3944,43622600
2023-08-16,175.0781,176.4718,174.4554,174.5246,46964900
2023-08-17,175.088,175.4537,171.4704,171.9844,66062900
2023-08-18,170.3041,173.0717,169.968,172.4687,61172200
2023-08-21,173.042,174.0897,171.7274,173.8031,46311900
2023-08-22,175.0089,175.6218,174.2083,175.177,42038900
2023-08-23,176.4521,179.447,176.2643,179.0219,52722800
2023-08-24,178.5771,179.0022,173.9711,174.3368,54945800
2023-08-25,175.3253,177.0747,173.7833,176.541,51449600
2023-08-28,178.0038,178.4981,176.4817,178.1027,43820700
2023-08-29,177.6184,182.7581,177.4207,181.9872,53003900
2023-08-30,182.7977,185.674,182.6,185.4763,60813900
2023-08-31,185.6641,186.9293,185.3083,185.6937,60794500
2023-09-01,187.295,187.72,186.099,187.2653,45766500
2023-09-05,186.099,187.7793,185.4367,187.5025,45280000
2023-09-06,186.2176,186.6624,179.3679,180.7912,81755800
2023-09-07,173.1508,176.1457,171.5298,175.5032,112488800
2023-09-08,176.284,178.1521,175.7305,176.116,65551300
2023-09-11,177.9841,178.2114,175.2857,177.2823,58953100
2023-09-12,177.4108,178.0434,172.7949,174.2578,90370200
2023-09-13,174.4653,175.2462,171.9647,172.192,84267900
2023-09-14,171.9844,174.0601,171.5693,173.7043,60895800
2023-09-15,174.4357,174.4554,171.8065,172.9827,109259500
2023-09-18,174.4357,177.3021,174.1293,175.9084,67257600
2023-09-19,175.4636,177.5492,175.0782,176.9957,51826900
2023-09-20,177.1835,177.6184,173.3682,173.4571,58436200
2023-09-21,172.528,174.2578,171.846,171.9152,63149100
2023-09-22,172.6466,175.0287,172.0338,172.7652,56725400
2023-09-25,172.1821,174.92,172.1327,174.0403,46172700
2023-09-26,172.7949,173.1705,169.6715,169.968,64588900
2023-09-27,170.6204,171.0355,167.0917,168.4557,66921800
2023-09-28,167.3784,170.0372,165.6783,168.7128,56294400
2023-09-29,170.0273,171.0652,168.3668,169.2267,51861100
2023-10-02,169.2366,172.2809,168.9499,171.7373,52164500
2023-10-03,170.2645,171.6187,168.8412,170.4029,49594600
2023-10-04,169.1081,172.1919,168.9895,171.6483,53020300
2023-10-05,171.7768,173.4176,170.6797,172.8839,48527900
2023-10-06,171.7867,175.9282,171.1739,175.434,57266700
2023-10-09,174.7618,176.9759,173.7635,176.9166,42390800
2023-10-10,176.0369,177.6381,175.8886,176.3235,43698000
2023-10-11,176.1358,177.7667,175.5427,177.7172,47551100
2023-10-12,177.9841,180.2278,176.966,178.6167,56743100
2023-10-13,179.3185,179.8225,176.0764,176.7782,51427100
2023-10-16,174.7025,177.0055,174.4653,176.6497,52517000
2023-10-17,174.6037,176.3532,172.7751,175.0979,57549400
2023-10-18,173.5461,175.5229,173.0815,173.8031,54764400
2023-10-19,174.0008,175.7799,173.1606,173.4275,59302900
2023-10-20,173.2792,173.388,170.6402,170.8774,64244000
2023-10-23,168.9302,171.9943,167.9616,170.996,55980100
2023-10-24,171.0454,171.6582,169.464,171.4309,43816600
2023-10-25,169.889,171.0553,168.6732,169.118,57157000
2023-10-26,168.3965,169.3948,163.7509,164.9568,70625300
2023-10-27,164.9765,167.0028,164.8975,166.2714,58499100
2023-10-30,167.0621,169.1872,166.9138,168.3174,51131000
2023-10-31,167.3883,168.9203,165.9551,168.7918,44846000
2023-11-01,169.0192,172.2117,168.1493,171.9548,56934900
2023-11-02,173.4868,175.7206,173.4275,175.5131,77334800
2023-11-03,172.2216,174.7717,171.3419,174.6037,79829200
2023-11-06,174.3369,177.3515,174.1688,177.1538,63841300
2023-11-07,177.1044,180.3266,176.8968,179.7138,70530000
2023-11-08,180.2377,181.3249,179.4865,180.7714,49340300
2023-11-09,180.8406,181.9872,179.7039,180.297,53763500
2023-11-10,182.0785,184.6518,181.643,184.4835,66133400
2023-11-13,183.9094,184.1173,182.316,182.8999,43627500
2023-11-14,185.7701,186.1759,184.3845,185.5128,60108400
2023-11-15,185.9186,187.5516,185.8493,186.0769,53790500
2023-11-16,187.6209,188.9966,186.7103,187.7595,54412900
2023-11-17,188.2939,188.4225,186.6312,187.7396,50922700
2023-11-20,187.9376,189.9368,187.9277,189.4816,46505100
2023-11-21,189.442,189.5509,187.7892,188.6799,38134500
2023-11-22,189.5211,190.9463,188.8679,189.343,39617700
2023-11-24,188.9075,188.9372,187.3042,188.0168,24048300
2023-11-27,187.9673,188.7096,186.9578,187.8386,40552600
2023-11-28,187.8287,189.1154,187.4526,188.4424,38415400
2023-11-29,188.9372,190.115,187.0271,187.423,43014200
2023-11-30,187.8881,188.3632,186.2551,187.997,48794400
2023-12-01,188.3731,189.5904,187.2844,189.2737,45704800
2023-12-04,188.0267,188.096,185.5227,187.4823,43389500
2023-12-05,188.2543,192.4012,188.2246,191.4313,66628400
2023-12-06,192.4508,192.7576,190.1348,190.3427,41089700
2023-12-07,191.6391,192.9951,191.5996,192.2726,47477700
2023-12-08,192.2033,193.9749,191.6788,193.6978,53406400
2023-12-11,191.1245,191.5006,189.4519,191.1938,60943700
2023-12-12,191.0948,192.7179,189.7488,192.7081,52696900
2023-12-13,193.0841,195.9642,192.8466,195.9246,70404200
2023-12-14,195.984,197.5676,194.1432,196.0731,66831600
2023-12-15,195.4991,196.3601,194.9745,195.5387,128538400
2023-12-18,194.0739,194.6083,192.3913,193.8759,55751900
2023-12-19,194.1431,194.925,193.8759,194.9151,40714100
2023-12-20,194.8755,195.6475,192.8268,192.8268,52242800
2023-12-21,194.0838,195.0537,191.5105,192.6784,46482500
2023-12-22,193.1732,193.4009,190.986,191.6095,37149600
2023-12-26,191.6194,191.8965,190.8474,191.0651,28919300
2023-12-27,190.5109,191.5105,189.1253,191.1641,48087700
2023-12-28,192.1439,192.6586,191.1839,191.5897,34049900
2023-12-29,191.9064,192.4013,189.7587,190.5505,42672100
2024-01-02,185.2258,186.5025,181.9993,183.7313,82488700
2024-01-03,182.3259,183.9689,181.544,182.3556,58414500
2024-01-04,180.2772,181.2075,179.0202,180.0397,71983600
2024-01-05,180.1189,180.8809,178.3176,179.3172,62379700
2024-01-08,180.2178,183.6917,179.6339,183.6521,59144500
2024-01-09,182.029,183.2463,180.8512,183.2365,42841800
2024-01-10,182.4546,184.4835,182.029,184.2756,46792900
2024-01-11,184.622,185.1268,181.7321,183.6818,49128400
2024-01-12,184.147,184.82,183.2859,184.0084,40477800
2024-01-16,180.2871,182.3655,179.0697,181.742,65603000
2024-01-17,179.4062,181.0492,178.4462,180.8017,47317400
2024-01-18,184.1767,187.1953,183.9193,186.6906,78005800
2024-01-19,187.3834,189.9764,186.8786,189.5904,68903000
2024-01-22,190.3229,193.3217,190.2833,191.8965,60133900
2024-01-23,193.0149,193.7374,191.8371,193.1732,42355600
2024-01-24,193.4108,194.3609,192.3419,192.5002,53631300
2024-01-25,193.2128,194.252,191.1245,192.1736,54822100
2024-01-26,192.2726,192.7575,189.9665,190.4416,44594000
2024-01-29,190.0358,190.2239,187.6308,189.7587,47145600
2024-01-30,188.9768,189.8279,185.5425,186.1066,55859400
2024-01-31,185.1169,185.1763,182.4546,182.504,55467800
2024-02-01,182.0983,185.0278,181.93,184.9388,64885400
2024-02-02,178.0107,185.4039,177.407,183.9391,102551700
2024-02-05,186.2155,187.3042,183.9292,185.7503,69668800
2024-02-06,184.9388,187.3636,184.8497,187.3537,43490800
2024-02-07,188.6799,189.0857,186.6708,187.4625,53439000
2024-02-08,187.4427,187.5912,185.4237,186.3837,40962000
2024-02-09,186.9486,188.2765,186.3045,187.1468,45155200
2024-02-12,186.7207,186.9684,185.1054,185.4621,41781900
2024-02-13,184.0946,184.5306,181.855,183.3712,56529500
2024-02-14,183.6487,183.8568,180.7946,182.4892,54630500
2024-02-15,181.8946,182.8261,179.7145,182.2018,65434500
2024-02-16,181.7658,183.1829,180.0316,180.6658,49752500
2024-02-20,180.1505,180.7847,178.3766,179.9225,53665600
2024-02-21,180.2991,181.2406,179.0307,180.6757,41371400
2024-02-22,181.8252,183.2919,180.8145,182.7072,52292200
2024-02-23,183.3415,183.3712,180.5865,180.8739,45119700
2024-02-26,180.5964,181.1117,179.0207,179.5261,40867400
2024-02-27,179.4667,182.2613,177.9406,180.9829,54318900
2024-02-28,180.864,181.4685,178.5055,179.7838,48953900
2024-02-29,179.6352,180.9235,177.9109,179.1199,136682600
2024-03-01,177.9307,178.9019,175.7803,178.0397,73563100
2024-03-04,174.5613,175.3046,172.2226,173.5208,81510100
2024-03-05,169.22,170.4884,168.0902,168.5857,95132400
2024-03-06,169.5172,169.6956,167.1587,167.5947,68587700
2024-03-07,167.6245,169.1902,166.9704,167.4758,71765100
2024-03-08,167.4758,172.1334,167.4164,169.1902,76267000
2024-03-11,171.3803,172.8073,170.4983,171.192,60139500
2024-03-12,171.5884,172.4605,169.4677,171.6677,59825400
2024-03-13,171.2118,171.628,169.22,169.5866,52488700
2024-03-14,171.3506,172.7379,170.4983,171.4397,72913500
2024-03-15,169.6263,171.0632,168.7542,171.0632,121752700
2024-03-18,173.9866,176.1073,171.9551,172.1533,75604200
2024-03-19,172.7677,175.0172,171.4695,174.492,55215200
2024-03-20,174.1352,177.0586,173.5109,177.0586,53423100
2024-03-21,175.4532,175.8893,169.2992,169.8244,106181300
2024-03-22,170.2109,171.4893,168.5263,170.7263,71160100
2024-03-25,169.0317,170.3893,167.9217,169.3091,54288300
2024-03-26,168.4668,169.874,168.0506,168.1794,57388400
2024-03-27,168.8731,172.0344,168.5758,171.747,60273300
2024-03-28,170.201,170.6767,168.9722,169.9335,65672700
2024-04-01,169.6461,169.7055,167.9515,168.4966,46240500
2024-04-02,167.5551,167.8128,166.7128,167.3173,49329500
2024-04-03,167.2677,169.1407,167.0596,168.12,47691700
2024-04-04,168.7542,170.3695,167.2975,167.2975,53704400
2024-04-05,168.0605,168.8533,167.4263,168.0506,42104800
2024-04-08,167.5056,167.674,166.7227,166.9308,37425500
2024-04-09,167.1785,168.5461,166.8317,168.1398,42373800
2024-04-10,167.2777,167.565,165.6029,166.2669,49709300
2024-04-11,166.8218,173.8776,166.6434,173.4614,91070300
2024-04-12,172.6884,176.7514,172.6388,174.9577,101670900
2024-04-15,173.7785,175.037,170.9443,171.1326,73531800
2024-04-16,170.201,172.1929,166.7524,167.8524,73711200
2024-04-17,168.0803,169.111,166.4849,166.4849,50901200
2024-04-18,166.5146,167.1191,165.0479,165.5335,43122900
2024-04-19,164.711,164.8992,162.6002,163.5119,68149400
2024-04-22,164.0272,165.7515,163.284,164.3443,48116400
2024-04-23,163.8587,165.5434,163.4326,165.3947,49537800
2024-04-24,165.038,167.7731,164.711,167.4957,48251800
2024-04-25,168.001,169.0713,166.6335,168.3578,50558300
2024-04-26,168.3479,169.7947,167.6542,167.7731,44838400
2024-04-29,171.8064,174.4424,171.5389,171.9353,68169400
2024-04-30,171.7668,173.4118,168.4668,168.7938,65934800
2024-05-01,168.0506,171.1524,167.5848,167.7731,50383100
2024-05-02,170.9542,171.856,169.3488,171.4695,94214900
2024-05-03,184.9666,185.3135,181.0126,181.7261,163224100
2024-05-06,180.7054,182.5387,178.7928,180.0712,78569700
2024-05-07,181.7955,183.2324,179.6847,180.755,77305800
2024-05-08,181.2009,181.4189,179.8135,181.0919,45057100
2024-05-09,180.9135,182.9946,180.4676,182.9054,48983000
2024-05-10,183.4809,183.6695,180.7322,181.6452,50759500
2024-05-13,184.0168,185.6641,183.2031,184.8504,72044800
2024-05-14,186.0709,186.8549,184.8603,185.9915,52393600
2024-05-15,186.4679,189.1868,185.932,188.264,70400000
2024-05-16,189.0082,189.6334,188.2044,188.3831,52845200
2024-05-17,188.0556,189.3456,187.7281,188.4128,41282900
2024-05-20,187.877,190.4471,187.5594,189.5738,44361300
2024-05-21,189.6234,191.2509,189.4547,190.8738,42309400
2024-05-22,190.7944,191.3402,188.8098,189.4349,34648500
2024-05-23,189.5143,189.5341,185.1977,185.4458,51005900
2024-05-24,187.3709,189.1174,186.5969,188.522,36327000
2024-05-28,190.0402,191.5188,187.6487,188.5319,52280100
2024-05-29,188.1548,190.7746,188.0556,188.8296,53068000
2024-05-30,189.296,190.7051,189.167,189.8219,49889100
2024-05-31,189.9708,191.0921,188.4525,190.7746,75158300
2024-06-03,191.4196,193.4935,191.0425,192.5409,50080500
2024-06-04,193.1462,193.821,191.5486,192.8585,47471400
2024-06-05,193.9004,195.3889,193.3745,194.3668,54156800
2024-06-06,194.1881,194.9919,192.6798,192.9874,41181800
2024-06-07,193.1561,195.4285,192.65,195.3789,53103900
2024-06-10,195.3888,195.7858,190.6753,191.6378,97010200
2024-06-11,192.1638,205.5701,192.144,205.5602,172373300
2024-06-12,205.7785,218.5101,205.3121,211.4348,198134300
2024-06-13,213.092,215.0865,209.9761,212.5958,97862700
2024-06-14,212.2088,213.5186,209.6784,210.8592,70122700
2024-06-17,211.7325,217.2696,211.0875,215.0071,93728300
2024-06-18,215.9201,216.9521,211.3653,212.6454,79943300
2024-06-20,212.2882,212.5958,207.2472,208.0708,86172500
2024-06-21,208.7753,210.2638,205.5205,205.8976,241805100
2024-06-24,206.1258,211.0676,205.0045,206.5426,80727000
2024-06-25,207.5448,209.7577,207.009,207.4655,55549700
2024-06-26,209.8768,213.211,209.0234,211.6134,66213200
2024-06-27,213.0423,214.0843,210.7203,212.4569,49772700
2024-06-28,214.114,214.4117,208.686,209.0036,82542700
2024-07-01,210.4623,215.8407,210.2936,215.0865,60402900
2024-07-02,214.4911,218.6887,213.4492,218.5795,58046200
2024-07-03,218.3116,219.8497,217.349,219.8497,37369800
2024-07-05,219.9489,224.7121,219.9489,224.6029,60412400
2024-07-08,225.3472,226.1013,221.5366,226.0716,59085900
2024-07-09,226.1807,227.6394,224.6327,226.925,48076100
2024-07-10,227.5402,231.2912,227.4906,231.192,62627700
2024-07-11,229.6141,230.6065,224.0373,225.8235,64710600
2024-07-12,227.1631,230.8546,226.9249,228.7707,53046500
2024-07-15,234.6651,235.4094,231.3011,232.6011,62631300
2024-07-16,233.1965,234.4567,230.547,233.0179,43234300
2024-07-17,227.689,229.6836,224.9006,227.1234,57345900
2024-07-18,228.5127,228.6715,220.5642,222.4595,66034600
2024-07-19,223.0946,225.0594,221.5664,222.5885,49151500
2024-07-22,225.2678,226.0319,221.3778,222.2412,48201800
2024-07-23,222.648,225.1983,220.971,223.2831,39960300
2024-07-24,222.2809,223.0747,215.4636,216.8628,61777600
2024-07-25,217.2498,219.155,212.9728,215.8208,51391200
2024-07-26,217.0216,217.8055,214.3522,216.2872,41601300
2024-07-29,215.2949,217.6169,214.0942,216.5651,36311800
2024-07-30,217.5078,218.639,214.4613,217.1208,41643800
2024-07-31,219.7405,222.1022,218.9367,220.3756,50036300
2024-08-01,222.648,222.7572,215.3544,216.6842,62501000
2024-08-02,217.4681,223.8686,216.0392,218.1727,105568600
2024-08-05,197.5621,211.8615,194.4958,207.6639,119548600
2024-08-06,203.7244,208.3784,199.5269,205.6396,69660500
2024-08-07,205.3121,212.0004,204.806,208.2097,63516400
2024-08-08,211.4745,212.5561,207.2273,211.6729,47161100
2024-08-09,210.4722,215.1163,210.3432,214.5804,42201600
2024-08-12,214.6599,218.0775,214.193,216.1104,38028100
2024-08-13,217.5807,220.442,217.5807,219.826,44155300
2024-08-14,219.1306,221.5745,218.2662,220.273,41960600
2024-08-15,223.1343,223.8794,221.3063,223.2535,46414000
2024-08-16,222.4587,225.3497,222.1905,224.5748,44340200
2024-08-19,224.247,224.5152,221.5844,224.4158,40687800
2024-08-20,224.2966,225.6875,223.9787,225.0318,30299000
2024-08-21,225.0417,226.4922,223.5813,224.9225,34765500
2024-08-22,226.3034,226.8498,222.4388,223.0647,43695300
2024-08-23,224.1873,226.7306,222.866,225.3596,38677300
2024-08-26,225.2801,225.7968,222.4289,225.6974,30602200
2024-08-27,224.5251,227.3565,223.4223,226.5419,35934600
2024-08-28,226.4326,228.3599,224.2072,225.0119,38052200
2024-08-29,228.5984,231.4,227.3863,228.2904,51906300
2024-08-30,228.6878,228.8964,225.9955,227.5055,52990800
2024-09-03,227.0585,227.5055,219.7266,221.3162,50190600
2024-09-04,220.2134,220.3327,216.0607,219.4087,43840200
2024-09-05,220.1837,224.0085,220.0744,220.9288,36615400
2024-09-06,222.4885,223.7701,218.3358,219.3789,48423000
2024-09-09,219.3789,219.826,215.2957,219.4683,67180000
2024-09-10,217.4913,220.0346,215.3156,218.6736,51591000
2024-09-11,220.0148,221.6341,216.468,221.2069,44587100
2024-09-12,221.048,222.0911,218.3855,221.3162,37455600
2024-09-13,222.1209,222.5779,220.4618,221.0479,36766600
2024-09-16,215.1268,215.8024,212.5239,214.9083,59357400
2024-09-17,214.342,215.4845,213.1002,215.3752,45519300
2024-09-18,216.1303,221.2566,216.1203,219.2498,59894900
2024-09-19,223.5217,228.3202,223.1641,227.3764,66781300
2024-09-20,228.4692,231.5688,226.1345,226.7108,318679900
2024-09-23,225.8564,227.9526,224.3364,224.9921,54146000
2024-09-24,227.1578,227.8533,224.2569,225.8862,43556100
2024-09-25,223.4621,225.8067,222.558,224.8927,42308700
2024-09-26,225.8166,227.0088,223.939,226.0352,36636700
2024-09-27,226.9691,228.0222,225.8166,226.3034,34026000
2024-09-30,228.5387,231.4794,228.1513,231.4794,54541900
2024-10-01,228.0221,228.1513,222.2799,224.7337,63285000
2024-10-02,224.4158,225.8862,221.5646,225.3,32880600
2024-10-03,223.6707,225.3298,221.8626,224.1973,34044200
2024-10-04,226.4127,226.5121,222.6673,225.3199,37245100
2024-10-07,223.0349,224.2171,219.8856,220.2432,39505400
2024-10-08,222.8362,224.5052,221.7931,224.2966,31855700
2024-10-09,223.7601,228.2506,223.3628,228.042,33591100
2024-10-10,226.2935,228.0023,225.6875,227.5453,28183500
2024-10-11,227.8036,227.9129,225.8564,226.065,31759200
2024-10-14,227.2075,230.2177,227.1082,229.7905,39882100
2024-10-15,232.0855,235.9401,230.8535,232.3239,64751400
2024-10-16,230.0886,230.6052,228.34,230.2674,34082200
2024-10-17,231.9066,232.3239,229.0156,230.635,32993800
2024-10-18,234.6387,234.6387,232.4828,233.4664,46431500
2024-10-21,232.92,235.3043,232.92,234.9367,36254500
2024-10-22,232.3636,234.6784,231.0821,234.3208,38846600
2024-10-23,232.5524,233.6054,226.2736,229.254,52287000
2024-10-24,228.4791,229.3137,226.9194,229.0653,31109500
2024-10-25,228.2407,231.698,228.0719,229.8998,38802300
2024-10-28,231.7974,233.1982,231.0324,231.8768,36087100
2024-10-29,231.5788,232.8008,230.8039,232.1451,35417200
2024-10-30,231.092,231.9464,228.052,228.5984,47070900
2024-10-31,227.8433,228.3301,223.8992,224.4357,64370100
2024-11-01,219.5279,223.8794,218.8325,221.4553,65276700
2024-11-04,219.5478,221.336,218.2761,220.5611,44944500
2024-11-05,220.3525,222.4885,219.6968,221.9918,28111300
2024-11-06,221.1572,224.5947,219.7465,221.2665,54561100
2024-11-07,223.1641,226.3929,223.1045,225.9955,42137700
2024-11-08,225.9358,227.4177,225.1799,225.7269,38328800
2024-11-11,223.7776,224.4738,220.2966,223.0117,42005600
2024-11-12,223.33,224.3644,222.1465,223.0117,40398300
2024-11-13,222.7929,225.4186,221.5497,223.8969,48566200
2024-11-14,223.7975,227.6265,223.7776,226.9801,44923900
